"cluster" "start" "end" "size" "node"
"3840" "cluster1049" 1587233 1587401 168 57
"3841" "cluster1078" 1626244 1626949 705 57
"3842" "cluster1081" 1634183 1635031 848 57
"3843" "cluster1096" 1646774 1647020 246 57
"3844" "cluster1104" 1657484 1657565 81 57
"3845" "cluster32" 37939 38342 403 58
"3846" "cluster54" 63995 65153 1158 58
"3847" "cluster59" 73798 74320 522 58
"3848" "cluster73" 109619 109691 72 58
"3849" "cluster74" 109692 111621 1929 58
"3850" "cluster145" 229047 229323 276 58
"3851" "cluster147" 234786 235169 383 58
"3852" "cluster303" 424947 426447 1500 58
"3853" "cluster304" 427736 428345 609 58
"3854" "cluster309" 432219 433455 1236 58
"3855" "cluster309" 434024 434435 411 58
"3856" "cluster322" 457465 457786 321 58
"3857" "cluster323" 457787 459064 1277 58
"3858" "cluster388" 590716 590804 88 58
"3859" "cluster389" 590805 591027 222 58
"3860" "cluster407" 625514 625604 90 58
"3861" "cluster408" 625605 625785 180 58
"3862" "cluster424" 647805 648055 250 58
"3863" "cluster435" 685135 685405 270 58
"3864" "cluster435" 685695 686353 658 58
"3865" "cluster436" 686354 686418 64 58
"3866" "cluster440" 701523 702273 750 58
"3867" "cluster445" 715963 716618 655 58
"3868" "cluster446" 718296 718967 671 58
"3869" "cluster446" 719976 720389 413 58
"3870" "cluster447" 720390 720422 32 58
"3871" "cluster448" 720423 721188 765 58
"3872" "cluster449" 722605 722855 250 58
"3873" "cluster454" 737645 738147 502 58
"3874" "cluster467" 741390 741465 75 58
"3875" "cluster493" 750917 750995 78 58
"3876" "cluster494" 750996 751041 45 58
"3877" "cluster536" 809898 810375 477 58
"3878" "cluster536" 810819 810980 161 58
"3879" "cluster537" 810981 810987 6 58
"3880" "cluster657" 977387 977539 152 58
"3881" "cluster658" 977540 978637 1097 58
"3882" "cluster664" 985798 985975 177 58
"3883" "cluster674" 1002453 1003138 685 58
"3884" "cluster674" 1003315 1003988 673 58
"3885" "cluster675" 1003989 1003996 7 58
"3886" "cluster676" 1005284 1005614 330 58
"3887" "cluster677" 1008930 1009250 320 58
"3888" "cluster677" 1009685 1010361 676 58
"3889" "cluster678" 1010362 1010445 83 58
"3890" "cluster682" 1021963 1022607 644 58
"3891" "cluster683" 1022608 1022645 37 58
"3892" "cluster684" 1022646 1023739 1093 58
"3893" "cluster684" 1024308 1024991 683 58
"3894" "cluster685" 1024992 1025852 860 58
"3895" "cluster700" 1035603 1036953 1350 58
"3896" "cluster763" 1124108 1124772 664 58
"3897" "cluster764" 1124773 1125110 337 58
"3898" "cluster846" 1238592 1238868 276 58
"3899" "cluster848" 1247104 1248244 1140 58
"3900" "cluster850" 1249588 1249993 405 58
"3901" "cluster856" 1264241 1264341 100 58
"3902" "cluster856" 1266039 1266520 481 58
"3903" "cluster863" 1280864 1281135 271 58
"3904" "cluster864" 1281136 1281371 235 58
"3905" "cluster865" 1281372 1282221 849 58
"3906" "cluster865" 1282283 1282597 314 58
"3907" "cluster866" 1282598 1282967 369 58
"3908" "cluster878" 1292575 1292720 145 58
"3909" "cluster879" 1292721 1293056 335 58
"3910" "cluster880" 1293057 1293080 23 58
"3911" "cluster881" 1293081 1293796 715 58
"3912" "cluster881" 1294441 1294547 106 58
"3913" "cluster886" 1301619 1302504 885 58
"3914" "cluster887" 1302505 1302680 175 58
"3915" "cluster888" 1302681 1302844 163 58
"3916" "cluster889" 1302845 1303017 172 58
"3917" "cluster890" 1303018 1303123 105 58
"3918" "cluster900" 1320089 1320274 185 58
"3919" "cluster907" 1325489 1326709 1220 58
"3920" "cluster917" 1348784 1349333 549 58
"3921" "cluster952" 1401036 1401899 863 58
"3922" "cluster958" 1421737 1423337 1600 58
"3923" "cluster958" 1424114 1424378 264 58
"3924" "cluster995" 1485411 1485984 573 58
"3925" "cluster996" 1485985 1486870 885 58
"3926" "cluster996" 1488247 1488632 385 58
"3927" "cluster1015" 1523664 1525661 1997 58
"3928" "cluster1045" 1584508 1585080 572 58
"3929" "cluster1115" 1667471 1668206 735 58
"3930" "cluster1116" 1668207 1668719 512 58
"3931" "cluster6" 13516 13764 248 59
"3932" "cluster40" 47113 47473 360 59
"3933" "cluster41" 51144 51421 277 59
"3934" "cluster47" 60377 60423 46 59
"3935" "cluster48" 60424 60651 227 59
"3936" "cluster69" 96840 97531 691 59
"3937" "cluster69" 97798 98624 826 59
"3938" "cluster119" 177815 178393 578 59
"3939" "cluster204" 290945 291542 597 59
"3940" "cluster219" 306855 307011 156 59
"3941" "cluster220" 307012 307890 878 59
"3942" "cluster222" 315387 315557 170 59
"3943" "cluster223" 315558 315609 51 59
"3944" "cluster224" 315610 316355 745 59
"3945" "cluster234" 324981 325590 609 59
"3946" "cluster239" 328805 329231 426 59
"3947" "cluster263" 360677 360833 156 59
"3948" "cluster280" 384770 384991 221 59
"3949" "cluster285" 396983 397151 168 59
"3950" "cluster285" 399533 399833 300 59
"3951" "cluster285" 400050 400493 443 59
"3952" "cluster285" 400927 401033 106 59
"3953" "cluster286" 401648 402420 772 59
"3954" "cluster286" 402734 402992 258 59
"3955" "cluster309" 434635 434735 100 59
"3956" "cluster309" 434904 435212 308 59
"3957" "cluster310" 435213 435650 437 59
"3958" "cluster311" 435651 435848 197 59
"3959" "cluster312" 439809 440401 592 59
"3960" "cluster351" 496351 498797 2446 59
"3961" "cluster352" 499658 499897 239 59
"3962" "cluster354" 501385 504099 2714 59
"3963" "cluster368" 534117 534331 214 59
"3964" "cluster372" 547083 548531 1448 59
"3965" "cluster373" 548532 548963 431 59
"3966" "cluster373" 559507 559757 250 59
"3967" "cluster373" 562107 562557 450 59
"3968" "cluster377" 574897 575160 263 59
"3969" "cluster378" 575161 575297 136 59
"3970" "cluster397" 604592 604659 67 59
"3971" "cluster424" 651647 652305 658 59
"3972" "cluster440" 703311 703752 441 59
"3973" "cluster440" 708250 708369 119 59
"3974" "cluster443" 711058 711406 348 59
"3975" "cluster444" 711407 711501 94 59
"3976" "cluster445" 711502 711659 157 59
"3977" "cluster454" 735395 735699 304 59
"3978" "cluster479" 743791 744053 262 59
"3979" "cluster480" 744054 744158 104 59
"3980" "cluster481" 744159 744389 230 59
"3981" "cluster536" 808831 809741 910 59
"3982" "cluster539" 812625 814299 1674 59
"3983" "cluster539" 814724 814929 205 59
"3984" "cluster557" 856433 856928 495 59
"3985" "cluster558" 856929 856990 61 59
"3986" "cluster559" 856991 857709 718 59
"3987" "cluster560" 857710 858524 814 59
"3988" "cluster679" 1014153 1014363 210 59
"3989" "cluster680" 1015390 1015993 603 59
"3990" "cluster680" 1018936 1019399 463 59
"3991" "cluster680" 1019477 1019615 138 59
"3992" "cluster681" 1019616 1019689 73 59
"3993" "cluster700" 1038872 1039476 604 59
"3994" "cluster701" 1039477 1040516 1039 59
"3995" "cluster702" 1040517 1040523 6 59
"3996" "cluster709" 1053835 1054320 485 59
"3997" "cluster710" 1057774 1057815 41 59
"3998" "cluster719" 1069931 1070207 276 59
"3999" "cluster721" 1076511 1076861 350 59
"4000" "cluster741" 1104021 1104627 606 59
"4001" "cluster776" 1144195 1144561 366 59
"4002" "cluster777" 1153549 1154007 458 59
"4003" "cluster778" 1155883 1156058 175 59
"4004" "cluster779" 1156059 1156545 486 59
"4005" "cluster798" 1174788 1174903 115 59
"4006" "cluster799" 1174904 1175034 130 59
"4007" "cluster848" 1245270 1245674 404 59
"4008" "cluster857" 1268666 1269139 473 59
"4009" "cluster859" 1271808 1272041 233 59
"4010" "cluster860" 1272042 1272633 591 59
"4011" "cluster860" 1273131 1273531 400 59
"4012" "cluster881" 1293286 1294218 932 59
"4013" "cluster904" 1324519 1324839 320 59
"4014" "cluster947" 1391648 1392074 426 59
"4015" "cluster948" 1393807 1394455 648 59
"4016" "cluster958" 1420207 1420900 693 59
"4017" "cluster958" 1421310 1421653 343 59
"4018" "cluster969" 1438469 1439018 549 59
"4019" "cluster975" 1449324 1449552 228 59
"4020" "cluster976" 1449842 1450156 314 59
"4021" "cluster1000" 1497203 1497703 500 59
"4022" "cluster1000" 1498050 1498253 203 59
"4023" "cluster1004" 1510212 1510414 202 59
"4024" "cluster1005" 1510415 1510684 269 59
"4025" "cluster1006" 1510685 1510758 73 59
"4026" "cluster1007" 1510759 1510939 180 59
"4027" "cluster1015" 1527223 1528449 1226 59
"4028" "cluster1016" 1528450 1529051 601 59
"4029" "cluster1017" 1529052 1529269 217 59
"4030" "cluster1017" 1530795 1531128 333 59
"4031" "cluster1043" 1582489 1582835 346 59
"4032" "cluster1044" 1582836 1582969 133 59
"4033" "cluster1078" 1625736 1627840 2104 59
"4034" "cluster1081" 1636555 1636907 352 59
"4035" "cluster92" 136905 136996 91 60
"4036" "cluster93" 136997 137543 546 60
"4037" "cluster93" 138574 138633 59 60
"4038" "cluster94" 138634 138667 33 60
"4039" "cluster95" 138668 139063 395 60
"4040" "cluster253" 342297 342497 200 60
"4041" "cluster282" 387153 387339 186 60
"4042" "cluster474" 742830 742911 81 60
"4043" "cluster475" 742912 742939 27 60
"4044" "cluster476" 742940 743089 149 60
"4045" "cluster477" 743090 743281 191 60
"4046" "cluster478" 743282 743307 25 60
"4047" "cluster479" 743308 743445 137 60
"4048" "cluster640" 953077 953276 199 60
"4049" "cluster807" 1182904 1183008 104 60
"4050" "cluster807" 1184335 1184439 104 60
"4051" "cluster816" 1199282 1200065 783 60
"4052" "cluster817" 1200066 1200098 32 60
"4053" "cluster818" 1200099 1200667 568 60
"4054" "cluster871" 1287384 1287394 10 60
"4055" "cluster872" 1287395 1287571 176 60
"4056" "cluster873" 1287572 1287855 283 60
"4057" "cluster904" 1324519 1324839 320 60
"4058" "cluster907" 1326074 1326737 663 60
"4059" "cluster1052" 1591403 1591793 390 60
"4060" "cluster1091" 1644812 1645073 261 60
"4061" "cluster204" 288674 289995 1321 61
"4062" "cluster204" 292047 292200 153 61
"4063" "cluster205" 292201 292251 50 61
"4064" "cluster206" 292252 292308 56 61
"4065" "cluster295" 412308 412563 255 61
"4066" "cluster344" 488414 488515 101 61
"4067" "cluster556" 855877 856089 212 61
"4068" "cluster777" 1153942 1154649 707 61
"4069" "cluster804" 1181094 1181226 132 61
"4070" "cluster1042" 1581267 1581603 336 61
"4071" "cluster1044" 1583106 1583549 443 61
"4072" "cluster1045" 1584313 1584403 90 61
"4073" "cluster146" 231250 232184 934 62
"4074" "cluster146" 232231 232353 122 62
"4075" "cluster147" 232354 232532 178 62
"4076" "cluster811" 1189711 1189873 162 62
"4077" "cluster812" 1189874 1190732 858 62
"4078" "cluster53" 61047 61147 100 65
"4079" "cluster139" 219866 221225 1359 65
"4080" "cluster146" 231525 231693 168 65
"4081" "cluster286" 402700 403331 631 65
"4082" "cluster286" 403796 403981 185 65
"4083" "cluster352" 499658 500009 351 65
"4084" "cluster353" 500010 500597 587 65
"4085" "cluster353" 500711 501017 306 65
"4086" "cluster450" 725853 726272 419 65
"4087" "cluster559" 857462 857709 247 65
"4088" "cluster560" 857710 858397 687 65
"4089" "cluster647" 960209 960621 412 65
"4090" "cluster702" 1044149 1044357 208 65
"4091" "cluster705" 1046754 1046883 129 65
"4092" "cluster706" 1046884 1047023 139 65
"4093" "cluster707" 1047024 1048000 976 65
"4094" "cluster708" 1048001 1048143 142 65
"4095" "cluster709" 1050835 1051685 850 65
"4096" "cluster709" 1053129 1053983 854 65
"4097" "cluster709" 1054320 1054543 223 65
"4098" "cluster710" 1054544 1054626 82 65
"4099" "cluster710" 1055804 1056493 689 65
"4100" "cluster723" 1078570 1078644 74 65
"4101" "cluster821" 1206061 1206322 261 65
"4102" "cluster827" 1209238 1209245 7 65
"4103" "cluster828" 1209246 1209909 663 65
"4104" "cluster831" 1215702 1216323 621 65
"4105" "cluster832" 1216324 1216939 615 65
"4106" "cluster846" 1239047 1240615 1568 65
"4107" "cluster847" 1240616 1240659 43 65
"4108" "cluster848" 1244507 1244957 450 65
"4109" "cluster900" 1319803 1320242 439 65
"4110" "cluster939" 1375573 1375656 83 65
"4111" "cluster940" 1375657 1376073 416 65
"4112" "cluster940" 1376657 1376921 264 65
"4113" "cluster941" 1380698 1382171 1473 65
"4114" "cluster1093" 1645793 1645904 111 65
"4115" "cluster1094" 1645905 1646131 226 65
"4116" "cluster1096" 1647161 1647711 550 65
"4117" "cluster1097" 1650077 1650309 232 65
"4118" "cluster119" 179215 179829 614 66
"4119" "cluster204" 290838 291812 974 66
"4120" "cluster204" 292180 292200 20 66
"4121" "cluster205" 292201 292251 50 66
"4122" "cluster206" 292252 292441 189 66
"4123" "cluster295" 412148 413763 1615 66
"4124" "cluster295" 414098 414392 294 66
"4125" "cluster296" 414393 414461 68 66
"4126" "cluster298" 418605 418695 90 66
"4127" "cluster361" 516431 516770 339 66
"4128" "cluster361" 519281 519551 270 66
"4129" "cluster361" 519929 520831 902 66
"4130" "cluster424" 649605 651280 1675 66
"4131" "cluster653" 972233 972727 494 66
"4132" "cluster653" 973097 973186 89 66
"4133" "cluster719" 1069931 1070217 286 66
"4134" "cluster777" 1153576 1154140 564 66
"4135" "cluster982" 1466389 1467061 672 66
"4136" "cluster985" 1467579 1467883 304 66
"4137" "cluster985" 1467981 1468283 302 66
"4138" "cluster1096" 1647161 1647647 486 66
"4139" "cluster1096" 1649983 1649984 1 66
"4140" "cluster1097" 1649985 1650579 594 66
"4141" "cluster1097" 1650651 1650800 149 66
"4142" "cluster1102" 1656287 1656480 193 66
"4143" "cluster1103" 1656481 1656626 145 66
"4144" "cluster1103" 1656952 1657389 437 66
"4145" "cluster1104" 1657390 1657700 310 66
"4146" "cluster1104" 1657802 1657820 18 66
"4147" "cluster1105" 1657821 1657941 120 66
"4148" "cluster91" 135721 136027 306 71
"4149" "cluster194" 278011 278731 720 71
"4150" "cluster218" 301460 301505 45 71
"4151" "cluster431" 679491 679541 50 71
"4152" "cluster476" 743024 743089 65 71
"4153" "cluster477" 743090 743111 21 71
